ano,mes,data,regiao,uf,cidade,temperatura_media,temperatura_maxima,temperatura_minima,chuva_mm,umidade,velocidade_vento,eventos_extremos,nivel_alerta
2017,1,2017-01-01,Sul,RS,Caxias do Sul,23.5,28.1,19.3,42.9,73.3,16.7,3,Alto
2017,2,2017-02-01,Norte,AM,Manaus,24.2,31.7,20.0,103.8,84.8,6.6,5,Baixo
2017,2,2017-02-01,Norte,PA,Belém,22.3,30.1,18.7,172.9,85.5,18.5,1,Alto
2017,2,2017-02-01,Norte,PA,Santarém,22.7,27.8,16.6,111.0,95.5,4.6,1,Crítico
2017,2,2017-02-01,Norte,RO,Porto Velho,25.1,31.7,21.2,190.2,36.3,33.9,2,Alto
2017,2,2017-02-01,Norte,TO,Palmas,30.2,37.4,24.1,189.5,45.1,13.9,3,Baixo
2017,2,2017-02-01,Nordeste,BA,Salvador,23.1,29.5,17.1,98.8,90.1,11.0,3,Alto
2017,2,2017-02-01,Nordeste,BA,Feira de Santana,24.7,31.2,19.1,71.5,45.0,32.2,1,Alto
2017,2,2017-02-01,Nordeste,PE,Recife,22.7,26.0,18.9,82.3,63.9,14.8,3,Alto
2017,2,2017-02-01,Nordeste,PE,Jaboatão dos Guararapes,22.9,27.7,18.8,87.3,67.1,14.1,1,Crítico
2017,2,2017-02-01,Nordeste,CE,Fortaleza,26.1,30.1,19.3,28.8,58.9,10.9,2,Alto
2017,2,2017-02-01,Nordeste,CE,Juazeiro do Norte,20.6,24.4,15.4,99.2,85.6,33.6,2,Alto
2017,2,2017-02-01,Nordeste,MA,São Luís,30.5,36.1,26.7,92.3,91.4,29.4,1,Alto
2017,2,2017-02-01,Nordeste,PB,João Pessoa,27.6,34.6,22.4,52.4,59.4,2.2,2,Médio
2017,2,2017-02-01,Centro-Oeste,DF,Brasília,25.7,30.3,21.8,62.2,46.6,11.5,4,Alto
2017,2,2017-02-01,Centro-Oeste,GO,Goiânia,31.6,34.7,24.9,106.5,44.6,4.0,0,Baixo
2017,2,2017-02-01,Centro-Oeste,GO,Aparecida de Goiânia,29.6,36.5,26.5,50.0,58.1,29.5,2,Médio
2017,2,2017-02-01,Centro-Oeste,MT,Cuiabá,25.2,30.3,20.7,110.9,95.0,13.0,2,Médio
2017,2,2017-02-01,Centro-Oeste,MS,Campo Grande,22.9,27.8,18.2,188.5,62.0,28.8,2,Alto
2017,2,2017-02-01,Sudeste,SP,São Paulo,24.7,32.1,20.5,41.8,80.0,34.3,1,Médio
2017,2,2017-02-01,Sudeste,SP,Campinas,30.7,36.0,24.3,111.7,39.1,9.1,3,Médio
2017,2,2017-02-01,Sudeste,SP,Ribeirão Preto,28.8,33.7,22.6,69.5,95.3,19.2,1,Crítico
2017,2,2017-02-01,Sudeste,RJ,Rio de Janeiro,16.2,22.6,10.7,41.7,78.7,9.7,1,Baixo
2017,2,2017-02-01,Sudeste,RJ,Niterói,29.2,35.6,24.7,142.4,42.3,19.0,2,Alto
2017,2,2017-02-01,Sudeste,RJ,Nova Iguaçu,25.1,28.1,18.3,72.1,70.8,12.3,1,Baixo
2017,2,2017-02-01,Sudeste,RJ,Petrópolis,24.7,29.3,17.9,60.7,74.8,8.9,0,Médio
2017,2,2017-02-01,Sudeste,MG,Belo Horizonte,27.5,31.3,22.9,92.5,82.7,23.3,3,Crítico
2017,2,2017-02-01,Sudeste,MG,Uberlândia,28.2,35.5,24.1,45.7,96.5,30.9,0,Crítico
2017,2,2017-02-01,Sudeste,MG,Juiz de Fora,24.1,31.1,17.8,115.2,37.0,18.3,2,Alto
2017,2,2017-02-01,Sudeste,ES,Vitória,22.2,26.4,18.5,70.1,90.4,33.3,0,Alto
2017,2,2017-02-01,Sudeste,ES,Vila Velha,23.5,27.1,18.4,37.0,73.5,16.9,3,Baixo
2017,2,2017-02-01,Sudeste,ES,Serra,33.6,39.0,29.7,75.6,40.1,20.4,0,Crítico
2017,2,2017-02-01,Sul,PR,Curitiba,26.3,31.0,20.6,63.6,88.6,14.2,1,Crítico
2017,2,2017-02-01,Sul,PR,Londrina,17.9,23.1,14.1,69.0,35.9,19.1,2,Médio
2017,2,2017-02-01,Sul,SC,Florianópolis,29.1,33.5,23.5,29.1,84.0,12.3,2,Crítico
2017,2,2017-02-01,Sul,SC,Joinville,21.1,24.8,17.0,67.6,76.9,5.5,2,Baixo
2017,2,2017-02-01,Sul,RS,Porto Alegre,26.9,31.7,21.1,109.8,94.9,32.6,1,Alto
2017,2,2017-02-01,Sul,RS,Caxias do Sul,32.7,39.3,29.1,41.4,40.9,3.8,4,Baixo
2017,3,2017-03-01,Norte,AM,Manaus,19.2,25.8,14.0,78.4,75.1,26.4,1,Baixo
2017,3,2017-03-01,Norte,PA,Belém,23.3,29.3,16.7,56.8,77.8,9.6,0,Médio
2017,3,2017-03-01,Norte,PA,Santarém,18.8,24.1,14.8,114.4,64.7,30.5,2,Baixo
2017,3,2017-03-01,Norte,RO,Porto Velho,32.3,35.3,26.8,125.0,36.6,6.6,2,Alto
2017,3,2017-03-01,Norte,TO,Palmas,32.0,35.3,26.7,115.3,72.5,27.1,3,Crítico
2017,3,2017-03-01,Nordeste,BA,Salvador,15.5,22.4,9.3,122.7,41.4,3.1,4,Alto
2017,3,2017-03-01,Nordeste,BA,Feira de Santana,22.0,26.5,16.5,68.7,93.8,25.7,5,Médio
2017,3,2017-03-01,Nordeste,PE,Recife,24.9,31.5,18.1,117.9,42.9,31.8,2,Baixo
2017,3,2017-03-01,Nordeste,PE,Jaboatão dos Guararapes,26.4,32.9,22.7,395.7,46.3,2.9,4,Médio
2017,3,2017-03-01,Nordeste,CE,Fortaleza,26.1,31.3,22.2,44.8,62.2,11.9,2,Crítico
2017,3,2017-03-01,Nordeste,CE,Juazeiro do Norte,20.5,26.6,13.5,164.4,89.4,25.0,3,Médio
2017,3,2017-03-01,Nordeste,MA,São Luís,22.5,30.2,16.0,170.6,60.5,9.3,4,Crítico
2017,3,2017-03-01,Nordeste,PB,João Pessoa,21.3,25.5,15.9,72.8,85.3,10.8,2,Crítico
2017,3,2017-03-01,Centro-Oeste,DF,Brasília,27.2,30.7,23.3,80.9,76.3,4.5,3,Crítico
2017,3,2017-03-01,Centro-Oeste,GO,Goiânia,27.8,33.6,20.9,184.1,58.8,14.7,1,Alto
2017,3,2017-03-01,Centro-Oeste,GO,Aparecida de Goiânia,25.5,28.6,18.5,51.2,66.3,20.4,3,Médio
2017,3,2017-03-01,Centro-Oeste,MT,Cuiabá,18.5,25.4,14.1,48.2,57.0,7.2,1,Crítico
2017,3,2017-03-01,Centro-Oeste,MS,Campo Grande,17.9,23.3,12.4,104.9,82.9,3.0,0,Crítico
2017,3,2017-03-01,Sudeste,SP,São Paulo,20.9,26.0,17.4,34.4,94.7,29.5,2,Baixo
2017,3,2017-03-01,Sudeste,SP,Campinas,28.6,33.9,23.1,47.0,55.4,4.6,1,Médio
2017,3,2017-03-01,Sudeste,SP,Ribeirão Preto,29.9,37.5,23.0,133.3,90.4,29.8,2,Baixo
2017,3,2017-03-01,Sudeste,RJ,Rio de Janeiro,28.8,35.6,24.4,86.6,71.7,34.2,2,Médio
2017,3,2017-03-01,Sudeste,RJ,Niterói,29.4,35.5,22.7,44.8,72.6,32.4,2,Alto
2017,3,2017-03-01,Sudeste,RJ,Nova Iguaçu,29.9,34.8,23.0,74.5,58.4,34.4,0,Crítico
2017,3,2017-03-01,Sudeste,RJ,Petrópolis,23.7,30.8,20.6,85.8,93.5,6.3,2,Crítico
2017,3,2017-03-01,Sudeste,MG,Belo Horizonte,23.9,27.9,20.0,136.4,80.0,28.6,2,Baixo
2017,3,2017-03-01,Sudeste,MG,Uberlândia,26.6,30.7,22.8,28.5,96.0,8.7,4,Baixo
2017,3,2017-03-01,Sudeste,MG,Juiz de Fora,23.7,30.1,16.9,52.8,65.4,26.9,1,Alto
2017,3,2017-03-01,Sudeste,ES,Vitória,22.9,26.0,19.6,78.8,57.4,9.6,2,Alto
2017,3,2017-03-01,Sudeste,ES,Vila Velha,24.9,30.4,18.2,28.1,87.5,11.7,4,Alto
2017,3,2017-03-01,Sudeste,ES,Serra,28.5,34.8,25.3,136.8,46.6,8.1,1,Médio
2017,3,2017-03-01,Sul,PR,Curitiba,27.0,31.5,23.2,98.4,73.7,19.8,3,Baixo
2017,3,2017-03-01,Sul,PR,Londrina,21.1,27.4,16.9,42.7,56.2,11.2,2,Médio
2017,3,2017-03-01,Sul,SC,Florianópolis,20.8,28.3,15.8,91.4,65.2,16.3,4,Alto
2017,3,2017-03-01,Sul,SC,Joinville,20.3,27.7,15.7,92.4,37.2,13.3,2,Crítico
2017,3,2017-03-01,Sul,RS,Porto Alegre,18.4,22.1,12.0,141.6,90.9,14.5,1,Alto
2017,3,2017-03-01,Sul,RS,Caxias do Sul,20.7,28.7,16.0,76.0,69.1,29.8,2,Baixo
2017,4,2017-04-01,Norte,AM,Manaus,24.1,29.4,18.1,34.1,76.0,34.3,6,Alto
2017,4,2017-04-01,Norte,PA,Belém,19.2,27.0,15.2,126.4,46.9,30.5,3,Crítico
2017,4,2017-04-01,Norte,PA,Santarém,18.6,24.2,12.6,18.5,64.1,3.5,3,Crítico
2017,4,2017-04-01,Norte,RO,Porto Velho,26.1,32.3,21.5,171.0,97.6,11.3,1,Alto
2017,4,2017-04-01,Norte,TO,Palmas,20.6,26.2,17.4,79.6,47.0,11.6,1,Médio
2017,4,2017-04-01,Nordeste,BA,Salvador,24.6,29.5,20.0,251.5,91.6,3.2,2,Crítico
2017,4,2017-04-01,Nordeste,BA,Feira de Santana,26.4,30.4,21.7,19.1,40.8,20.5,4,Alto
2017,4,2017-04-01,Nordeste,PE,Recife,25.4,30.8,20.5,44.7,57.9,15.0,1,Baixo
2017,4,2017-04-01,Nordeste,PE,Jaboatão dos Guararapes,34.8,38.2,29.3,125.1,75.7,5.1,2,Baixo
2017,4,2017-04-01,Nordeste,CE,Fortaleza,23.7,31.1,16.8,55.3,81.9,34.0,1,Crítico
2017,4,2017-04-01,Nordeste,CE,Juazeiro do Norte,24.6,32.2,19.9,147.4,96.9,7.7,3,Baixo
2017,4,2017-04-01,Nordeste,MA,São Luís,15.3,22.1,9.2,49.9,48.0,34.4,3,Baixo
2017,4,2017-04-01,Nordeste,PB,João Pessoa,21.1,27.7,17.4,103.1,44.9,10.4,5,Alto
2017,4,2017-04-01,Centro-Oeste,DF,Brasília,24.4,31.0,18.7,202.1,62.1,3.3,0,Crítico
2017,4,2017-04-01,Centro-Oeste,GO,Goiânia,33.2,39.8,29.3,21.2,58.0,22.1,4,Baixo
2017,4,2017-04-01,Centro-Oeste,GO,Aparecida de Goiânia,27.1,33.0,20.2,73.3,59.7,31.8,3,Médio
2017,4,2017-04-01,Centro-Oeste,MT,Cuiabá,23.5,28.4,18.5,310.0,48.2,10.3,5,Baixo
2017,4,2017-04-01,Centro-Oeste,MS,Campo Grande,26.6,33.8,23.6,127.4,52.1,14.2,4,Baixo
2017,4,2017-04-01,Sudeste,SP,São Paulo,31.1,38.6,26.2,140.9,78.3,5.4,3,Médio
2017,4,2017-04-01,Sudeste,SP,Campinas,19.6,24.0,15.7,102.0,53.4,10.9,2,Alto
2017,4,2017-04-01,Sudeste,SP,Ribeirão Preto,17.8,22.1,11.2,125.2,71.5,5.0,2,Crítico
2017,4,2017-04-01,Sudeste,RJ,Rio de Janeiro,31.7,37.8,26.3,207.8,57.3,20.5,0,Médio
2017,4,2017-04-01,Sudeste,RJ,Niterói,21.4,25.4,16.2,160.6,87.6,32.8,4,Alto
2017,4,2017-04-01,Sudeste,RJ,Nova Iguaçu,27.1,31.3,23.6,70.5,75.8,23.8,0,Médio
2017,4,2017-04-01,Sudeste,RJ,Petrópolis,28.7,32.5,25.5,145.7,90.9,2.8,3,Médio
2017,4,2017-04-01,Sudeste,MG,Belo Horizonte,24.1,27.7,17.9,92.8,68.8,5.6,1,Alto
2017,4,2017-04-01,Sudeste,MG,Uberlândia,27.8,35.1,24.2,78.1,70.0,32.5,4,Crítico
2017,4,2017-04-01,Sudeste,MG,Juiz de Fora,20.4,26.5,14.7,179.6,71.8,9.5,1,Médio
2017,4,2017-04-01,Sudeste,ES,Vitória,31.0,38.4,25.6,145.0,94.1,24.9,0,Médio
2017,4,2017-04-01,Sudeste,ES,Vila Velha,31.0,38.7,27.7,113.9,95.9,33.6,0,Baixo
2017,4,2017-04-01,Sudeste,ES,Serra,25.4,30.8,20.8,86.7,46.9,18.1,2,Alto
2017,4,2017-04-01,Sul,PR,Curitiba,26.9,30.9,23.0,176.0,76.6,19.7,2,Médio
2017,4,2017-04-01,Sul,PR,Londrina,21.9,28.6,18.9,101.5,95.8,10.7,4,Baixo
2017,4,2017-04-01,Sul,SC,Florianópolis,29.8,37.5,24.3,105.9,91.7,34.7,0,Alto
2017,4,2017-04-01,Sul,SC,Joinville,20.6,26.3,13.9,146.6,38.1,27.5,2,Baixo
2017,4,2017-04-01,Sul,RS,Porto Alegre,27.1,32.4,23.1,54.8,40.1,29.7,1,Alto
2017,4,2017-04-01,Sul,RS,Caxias do Sul,24.6,31.9,19.4,57.0,69.4,2.9,3,Crítico
2017,5,2017-05-01,Norte,AM,Manaus,29.4,33.7,24.7,42.6,88.2,24.6,1,Médio
2017,5,2017-05-01,Norte,PA,Belém,26.6,32.3,20.4,113.0,65.3,2.5,6,Médio
2017,5,2017-05-01,Norte,PA,Santarém,23.4,30.7,18.9,185.7,55.2,27.9,1,Baixo
2017,5,2017-05-01,Norte,RO,Porto Velho,13.7,21.7,8.0,106.0,92.0,10.0,1,Médio
2017,5,2017-05-01,Norte,TO,Palmas,24.0,29.5,17.6,141.6,66.7,22.9,2,Baixo
2017,5,2017-05-01,Nordeste,BA,Salvador,30.6,33.9,26.0,196.1,62.7,26.0,1,Alto
2017,5,2017-05-01,Nordeste,BA,Feira de Santana,17.2,24.1,13.2,100.7,89.4,31.0,4,Crítico
2017,5,2017-05-01,Nordeste,PE,Recife,30.7,38.5,25.8,151.8,97.7,13.8,2,Baixo
2017,5,2017-05-01,Nordeste,PE,Jaboatão dos Guararapes,24.2,27.4,17.8,81.5,57.1,34.5,1,Baixo
2017,5,2017-05-01,Nordeste,CE,Fortaleza,33.2,39.3,28.3,178.0,87.1,18.6,1,Médio
2017,5,2017-05-01,Nordeste,CE,Juazeiro do Norte,22.2,29.2,17.6,52.6,69.3,14.9,1,Baixo
2017,5,2017-05-01,Nordeste,MA,São Luís,31.5,38.8,28.5,92.5,70.8,32.3,3,Crítico
2017,5,2017-05-01,Nordeste,PB,João Pessoa,28.5,35.6,24.6,56.6,46.9,2.7,0,Crítico
2017,5,2017-05-01,Centro-Oeste,DF,Brasília,26.1,31.0,21.9,132.0,54.9,2.5,2,Alto
2017,5,2017-05-01,Centro-Oeste,GO,Goiânia,29.1,34.0,26.0,63.9,95.6,4.7,4,Crítico
2017,5,2017-05-01,Centro-Oeste,GO,Aparecida de Goiânia,19.3,25.2,15.7,113.7,79.3,5.3,3,Crítico
2017,5,2017-05-01,Centro-Oeste,MT,Cuiabá,30.0,33.0,24.5,38.2,54.8,27.6,0,Crítico
2017,5,2017-05-01,Centro-Oeste,MS,Campo Grande,21.8,29.1,17.3,89.4,87.4,7.1,0,Baixo
2017,5,2017-05-01,Sudeste,SP,São Paulo,22.7,27.5,18.5,103.6,64.8,10.8,3,Baixo
2017,5,2017-05-01,Sudeste,SP,Campinas,26.8,30.8,21.3,21.5,57.4,26.4,0,Baixo
2017,5,2017-05-01,Sudeste,SP,Ribeirão Preto,25.1,32.5,19.9,111.5,83.4,26.6,2,Baixo
2017,5,2017-05-01,Sudeste,RJ,Rio de Janeiro,27.9,33.2,21.6,200.8,85.9,16.8,1,Crítico
2017,5,2017-05-01,Sudeste,RJ,Niterói,21.8,29.8,16.9,141.4,73.4,4.5,2,Baixo
2017,5,2017-05-01,Sudeste,RJ,Nova Iguaçu,27.0,34.8,20.6,35.7,65.5,22.6,1,Médio
2017,5,2017-05-01,Sudeste,RJ,Petrópolis,26.1,32.9,20.6,130.5,39.9,13.6,2,Alto
2017,5,2017-05-01,Sudeste,MG,Belo Horizonte,31.4,38.9,27.4,107.9,88.5,30.6,6,Baixo
2017,5,2017-05-01,Sudeste,MG,Uberlândia,33.8,40.4,29.4,147.5,40.5,10.1,5,Médio
2017,5,2017-05-01,Sudeste,MG,Juiz de Fora,27.7,34.2,22.1,71.3,51.9,33.3,1,Médio
2017,5,2017-05-01,Sudeste,ES,Vitória,19.2,24.1,14.0,107.8,64.4,11.4,1,Médio
2017,5,2017-05-01,Sudeste,ES,Vila Velha,33.1,40.1,28.9,69.6,67.2,18.6,1,Médio
2017,5,2017-05-01,Sudeste,ES,Serra,27.8,32.0,23.3,242.0,97.3,10.1,3,Alto
2017,5,2017-05-01,Sul,PR,Curitiba,29.2,36.3,22.4,66.0,40.1,6.9,0,Baixo
2017,5,2017-05-01,Sul,PR,Londrina,24.2,32.0,18.7,42.6,69.1,17.7,2,Alto
2017,5,2017-05-01,Sul,SC,Florianópolis,29.5,37.2,24.6,59.4,76.8,9.6,0,Baixo
2017,5,2017-05-01,Sul,SC,Joinville,32.2,40.0,27.8,84.2,61.9,24.8,4,Crítico
2017,5,2017-05-01,Sul,RS,Porto Alegre,21.3,28.9,15.1,59.0,81.5,3.3,3,Médio
2017,5,2017-05-01,Sul,RS,Caxias do Sul,26.0,29.5,21.3,15.1,84.2,13.6,1,Baixo
2017,6,2017-06-01,Norte,AM,Manaus,26.3,32.4,19.7,125.6,38.9,27.5,2,Alto
2017,6,2017-06-01,Norte,PA,Belém,22.3,29.0,15.3,140.6,97.8,11.1,2,Baixo
2017,6,2017-06-01,Norte,PA,Santarém,20.2,27.4,17.0,216.8,59.3,7.4,1,Baixo
2017,6,2017-06-01,Norte,RO,Porto Velho,22.9,30.4,15.9,40.6,72.5,29.2,3,Médio
2017,6,2017-06-01,Norte,TO,Palmas,22.2,26.5,17.7,242.2,91.0,34.5,1,Baixo
2017,6,2017-06-01,Nordeste,BA,Salvador,30.0,35.2,26.8,44.8,97.5,19.1,3,Alto
2017,6,2017-06-01,Nordeste,BA,Feira de Santana,26.6,31.5,23.2,104.4,84.7,15.0,1,Médio
2017,6,2017-06-01,Nordeste,PE,Recife,22.7,27.6,18.0,205.7,35.4,6.4,4,Médio
2017,6,2017-06-01,Nordeste,PE,Jaboatão dos Guararapes,25.2,28.9,21.2,284.0,64.5,23.3,2,Baixo
2017,6,2017-06-01,Nordeste,CE,Fortaleza,30.1,33.6,24.4,147.7,72.4,14.8,2,Médio
2017,6,2017-06-01,Nordeste,CE,Juazeiro do Norte,21.6,25.7,16.5,70.7,56.1,30.2,1,Crítico
2017,6,2017-06-01,Nordeste,MA,São Luís,27.8,34.7,22.8,174.8,46.1,25.3,6,Baixo
2017,6,2017-06-01,Nordeste,PB,João Pessoa,22.6,30.1,16.6,201.1,72.6,13.1,2,Baixo
2017,6,2017-06-01,Centro-Oeste,DF,Brasília,22.6,29.4,18.1,216.1,77.3,28.7,4,Médio
2017,6,2017-06-01,Centro-Oeste,GO,Goiânia,31.4,37.9,25.2,159.0,82.7,20.0,2,Baixo
2017,6,2017-06-01,Centro-Oeste,GO,Aparecida de Goiânia,28.0,34.8,22.7,120.0,38.9,10.5,1,Médio
2017,6,2017-06-01,Centro-Oeste,MT,Cuiabá,24.4,29.2,21.3,33.6,61.9,21.8,1,Médio
2017,6,2017-06-01,Centro-Oeste,MS,Campo Grande,25.5,30.5,19.4,203.1,46.0,5.5,1,Baixo
2017,6,2017-06-01,Sudeste,SP,São Paulo,25.3,33.2,19.1,136.6,36.0,20.1,1,Médio
2017,6,2017-06-01,Sudeste,SP,Campinas,14.1,21.6,9.5,226.2,83.7,8.6,3,Crítico
2017,6,2017-06-01,Sudeste,SP,Ribeirão Preto,26.5,34.4,20.8,205.2,70.2,17.4,1,Médio
2017,6,2017-06-01,Sudeste,RJ,Rio de Janeiro,30.5,35.4,24.3,65.4,68.1,24.6,1,Baixo
2017,6,2017-06-01,Sudeste,RJ,Niterói,27.1,31.6,20.4,224.6,63.0,26.6,3,Crítico
2017,6,2017-06-01,Sudeste,RJ,Nova Iguaçu,25.1,31.0,20.0,55.3,42.7,8.5,2,Médio
2017,6,2017-06-01,Sudeste,RJ,Petrópolis,25.1,31.0,19.5,121.5,94.6,33.9,1,Médio
2017,6,2017-06-01,Sudeste,MG,Belo Horizonte,31.5,35.4,26.0,159.6,38.7,19.7,2,Crítico
2017,6,2017-06-01,Sudeste,MG,Uberlândia,23.7,28.5,18.7,49.0,76.5,21.6,0,Baixo
2017,6,2017-06-01,Sudeste,MG,Juiz de Fora,26.4,30.1,22.0,192.6,70.6,12.3,2,Alto
2017,6,2017-06-01,Sudeste,ES,Vitória,14.4,19.4,8.2,46.9,90.5,3.0,0,Crítico
2017,6,2017-06-01,Sudeste,ES,Vila Velha,31.3,34.6,26.8,76.8,49.0,28.0,1,Médio
2017,6,2017-06-01,Sudeste,ES,Serra,24.7,28.5,18.2,73.8,39.6,22.5,2,Médio
2017,6,2017-06-01,Sul,PR,Curitiba,32.2,39.9,29.1,81.3,94.4,19.8,1,Crítico
2017,6,2017-06-01,Sul,PR,Londrina,22.1,29.5,17.2,40.1,62.7,22.6,3,Baixo
2017,6,2017-06-01,Sul,SC,Florianópolis,22.2,28.6,17.4,169.7,69.1,3.8,0,Crítico
2017,6,2017-06-01,Sul,SC,Joinville,18.9,23.9,12.4,68.9,71.5,23.3,2,Crítico
2017,6,2017-06-01,Sul,RS,Porto Alegre,22.5,27.7,16.0,149.0,84.5,22.8,2,Médio
2017,6,2017-06-01,Sul,RS,Caxias do Sul,30.7,36.2,26.4,62.1,79.1,19.6,2,Médio
2017,7,2017-07-01,Norte,AM,Manaus,25.2,32.1,19.7,92.3,76.9,6.2,0,Médio
2017,7,2017-07-01,Norte,PA,Belém,16.7,21.2,12.0,105.1,95.0,16.6,1,Crítico
2017,7,2017-07-01,Norte,PA,Santarém,29.1,34.8,26.1,69.9,77.5,11.0,6,Médio
2017,7,2017-07-01,Norte,RO,Porto Velho,24.0,29.6,18.7,21.0,57.4,6.9,1,Crítico
2017,7,2017-07-01,Norte,TO,Palmas,20.8,25.2,15.1,227.3,71.0,34.3,5,Médio
2017,7,2017-07-01,Nordeste,BA,Salvador,23.6,26.7,20.2,222.0,64.6,17.3,0,Médio
2017,7,2017-07-01,Nordeste,BA,Feira de Santana,24.0,31.3,20.0,48.2,47.7,33.2,1,Crítico
2017,7,2017-07-01,Nordeste,PE,Recife,18.1,23.5,13.7,26.5,43.6,14.7,0,Alto
2017,7,2017-07-01,Nordeste,PE,Jaboatão dos Guararapes,27.7,33.3,23.4,127.5,48.7,27.6,1,Alto
2017,7,2017-07-01,Nordeste,CE,Fortaleza,26.0,33.3,19.5,122.4,76.4,17.1,1,Baixo
2017,7,2017-07-01,Nordeste,CE,Juazeiro do Norte,23.0,26.5,19.5,77.8,87.6,28.1,0,Alto
2017,7,2017-07-01,Nordeste,MA,São Luís,17.2,21.1,14.0,149.3,45.1,21.0,1,Alto
2017,7,2017-07-01,Nordeste,PB,João Pessoa,26.5,31.3,21.3,92.7,95.5,26.1,3,Alto
2017,7,2017-07-01,Centro-Oeste,DF,Brasília,27.9,31.5,23.0,196.1,38.1,31.9,4,Crítico
2017,7,2017-07-01,Centro-Oeste,GO,Goiânia,20.2,24.8,13.8,275.1,75.2,29.1,4,Crítico
2017,7,2017-07-01,Centro-Oeste,GO,Aparecida de Goiânia,25.9,32.6,22.5,121.1,62.5,2.3,3,Alto
2017,7,2017-07-01,Centro-Oeste,MT,Cuiabá,26.8,32.0,20.2,60.3,86.1,21.1,0,Baixo
2017,7,2017-07-01,Centro-Oeste,MS,Campo Grande,29.3,37.2,24.3,93.6,74.9,2.7,2,Alto
2017,7,2017-07-01,Sudeste,SP,São Paulo,25.3,31.5,19.9,197.4,41.8,21.8,1,Baixo
2017,7,2017-07-01,Sudeste,SP,Campinas,23.7,27.7,20.7,43.0,39.2,30.1,2,Baixo
2017,7,2017-07-01,Sudeste,SP,Ribeirão Preto,24.4,30.3,17.6,70.0,78.9,17.3,3,Alto
2017,7,2017-07-01,Sudeste,RJ,Rio de Janeiro,29.0,36.0,24.1,158.5,70.8,11.1,3,Alto
2017,7,2017-07-01,Sudeste,RJ,Niterói,26.1,33.4,22.3,27.3,63.8,30.5,1,Crítico
2017,7,2017-07-01,Sudeste,RJ,Nova Iguaçu,23.6,27.2,18.3,59.5,96.8,8.2,4,Crítico
2017,7,2017-07-01,Sudeste,RJ,Petrópolis,24.7,30.9,20.8,130.8,70.1,17.0,3,Baixo
2017,7,2017-07-01,Sudeste,MG,Belo Horizonte,26.3,33.6,19.4,131.3,58.9,21.3,1,Crítico
2017,7,2017-07-01,Sudeste,MG,Uberlândia,27.1,30.3,21.3,159.4,50.6,4.8,0,Baixo
2017,7,2017-07-01,Sudeste,MG,Juiz de Fora,22.9,29.4,19.8,85.0,46.4,3.9,4,Crítico
2017,7,2017-07-01,Sudeste,ES,Vitória,30.1,34.4,23.9,77.2,78.3,2.1,1,Médio
2017,7,2017-07-01,Sudeste,ES,Vila Velha,26.4,30.7,21.0,148.5,81.6,20.7,3,Baixo
2017,7,2017-07-01,Sudeste,ES,Serra,19.1,24.9,14.2,35.9,44.2,17.4,5,Médio
2017,7,2017-07-01,Sul,PR,Curitiba,29.5,34.0,25.9,21.5,67.3,13.0,3,Alto
2017,7,2017-07-01,Sul,PR,Londrina,22.2,27.0,15.3,122.8,84.5,8.0,1,Alto
2017,7,2017-07-01,Sul,SC,Florianópolis,22.5,27.0,18.2,187.9,35.9,13.5,3,Baixo
2017,7,2017-07-01,Sul,SC,Joinville,16.7,21.3,10.6,137.6,95.8,7.0,2,Crítico
2017,7,2017-07-01,Sul,RS,Porto Alegre,24.6,30.4,19.2,113.2,89.1,29.7,1,Baixo
2017,7,2017-07-01,Sul,RS,Caxias do Sul,30.5,37.7,24.9,131.2,65.4,10.6,0,Baixo
2017,8,2017-08-01,Norte,AM,Manaus,30.6,34.0,24.9,76.0,82.7,23.8,2,Baixo
2017,8,2017-08-01,Norte,PA,Belém,21.5,28.0,16.3,65.0,50.4,33.7,0,Baixo
2017,8,2017-08-01,Norte,PA,Santarém,26.2,31.1,22.9,38.2,85.1,20.0,1,Baixo
2017,8,2017-08-01,Norte,RO,Porto Velho,28.8,33.2,23.4,77.2,89.6,8.4,4,Crítico
2017,8,2017-08-01,Norte,TO,Palmas,26.5,31.4,20.2,104.7,77.8,19.5,4,Médio
2017,8,2017-08-01,Nordeste,BA,Salvador,20.5,27.1,15.1,90.0,62.6,18.7,0,Alto
2017,8,2017-08-01,Nordeste,BA,Feira de Santana,25.8,29.5,22.4,22.2,64.5,28.8,2,Médio
2017,8,2017-08-01,Nordeste,PE,Recife,21.8,24.9,15.2,38.0,41.8,17.4,2,Crítico
2017,8,2017-08-01,Nordeste,PE,Jaboatão dos Guararapes,28.8,35.1,24.7,217.5,74.7,4.3,0,Baixo
2017,8,2017-08-01,Nordeste,CE,Fortaleza,25.7,30.3,21.9,49.9,79.3,22.6,1,Alto
2017,8,2017-08-01,Nordeste,CE,Juazeiro do Norte,25.0,32.0,18.4,111.1,43.5,15.4,2,Baixo
2017,8,2017-08-01,Nordeste,MA,São Luís,24.6,28.7,19.0,45.2,91.5,7.6,1,Médio
2017,8,2017-08-01,Nordeste,PB,João Pessoa,17.1,20.5,10.4,65.7,61.8,3.6,5,Crítico
2017,8,2017-08-01,Centro-Oeste,DF,Brasília,29.1,33.8,23.6,136.9,47.5,23.1,1,Baixo
2017,8,2017-08-01,Centro-Oeste,GO,Goiânia,25.3,29.7,21.7,87.2,49.1,4.4,3,Alto
